"","method","repetition","mu","nc","value"
"2531","single_louvain",6,10,35,0.98236479634936
"2532","single_louvain",7,10,34,0.982011228729792
"2533","single_louvain",8,10,34,0.982017726098561
"2534","single_louvain",9,10,35,0.986825029942669
"2535","single_louvain",10,10,34,0.980774973215922
"2536","single_louvain",11,10,33,0.974865549996609
"2537","single_louvain",12,10,34,0.978723785257069
"2538","single_louvain",13,10,35,0.986383600851526
"2539","single_louvain",14,10,34,0.981423311104242
"2540","single_louvain",15,10,34,0.982032155239034
"2541","single_louvain",16,10,35,0.984277898518105
"2542","single_louvain",17,10,34,0.979604440795039
"2543","single_louvain",18,10,35,0.983942970438285
"2544","single_louvain",19,10,33,0.97661616174363
"2545","single_louvain",20,10,34,0.982943075801389
"2546","single_louvain",21,10,34,0.982901363242813
"2547","single_louvain",22,10,32,0.973777692965106
"2548","single_louvain",23,10,33,0.978628538006753
"2549","single_louvain",24,10,34,0.981708619296165
"2550","single_louvain",25,10,34,0.983060947661491
"2551","single_louvain",26,10,34,0.97955189479
"2552","single_louvain",27,10,33,0.978362357463723
"2553","single_louvain",28,10,34,0.981857921082066
"2554","single_louvain",29,10,33,0.975649807219379
"2555","single_louvain",30,10,33,0.97009968502936
"2556","single_louvain",31,10,34,0.980217410609704
"2557","single_louvain",32,10,34,0.984525447572093
"2558","single_louvain",33,10,34,0.980665026585017
"2559","single_louvain",34,10,32,0.971402149515158
"2560","single_louvain",35,10,34,0.981437507938119
"2561","single_louvain",36,10,33,0.979339122708205
"2562","single_louvain",37,10,34,0.981313329351391
"2563","single_louvain",38,10,33,0.971056093622653
"2564","single_louvain",39,10,34,0.981033863639109
"2565","single_louvain",40,10,34,0.982605342492949
"2566","single_louvain",41,10,34,0.980846312066555
"2567","single_louvain",42,10,35,0.987572159285977
"2568","single_louvain",43,10,34,0.981407544275477
"2569","single_louvain",44,10,34,0.979520245084797
"2570","single_louvain",45,10,34,0.982112668284509
"2571","single_louvain",46,10,32,0.970769733403081
"2572","single_louvain",47,10,33,0.975747173344453
"2573","single_louvain",48,10,34,0.982565268599203
"2574","single_louvain",49,10,34,0.983210472742852
"2575","single_louvain",50,10,33,0.973876308424742
"2576","single_louvain",51,10,33,0.977467129203188
"2577","single_louvain",52,10,34,0.979473161257992
"2578","single_louvain",53,10,33,0.9784080544593
"2579","single_louvain",54,10,35,0.986384652581262
"2580","single_louvain",55,10,32,0.972207207965273
"2581","single_louvain",56,10,34,0.978932848044782
"2582","single_louvain",57,10,32,0.972547016173453
"2583","single_louvain",58,10,33,0.977632851818683
"2584","single_louvain",59,10,33,0.979621265625126
"2585","single_louvain",60,10,34,0.978400796875934
"2586","single_louvain",61,10,34,0.978043179037479
"2587","single_louvain",62,10,34,0.98084060571233
"2588","single_louvain",63,10,33,0.977226883662148
"2589","single_louvain",64,10,34,0.979696045964087
"2590","single_louvain",65,10,35,0.986384652581262
"2591","single_louvain",66,10,34,0.972880352883797
"2592","single_louvain",67,10,34,0.983210472742852
"2593","single_louvain",68,10,34,0.982018747191639
"2594","single_louvain",69,10,34,0.981355628423186
"2595","single_louvain",70,10,32,0.973120280289596
"2596","single_louvain",71,10,34,0.982901363242813
"2597","single_louvain",72,10,33,0.974615025162899
"2598","single_louvain",73,10,34,0.980248922939845
"2599","single_louvain",74,10,33,0.978707128279676
"2600","single_louvain",75,10,32,0.972891702377484
"2601","single_louvain",76,10,34,0.979500383566318
"2602","single_louvain",77,10,32,0.967453021756772
"2603","single_louvain",78,10,34,0.983210472742852
"2604","single_louvain",79,10,33,0.977640555110135
"2605","single_louvain",80,10,34,0.978770603659614
"2606","single_louvain",81,10,32,0.969542004727317
"2607","single_louvain",82,10,35,0.986515790944619
"2608","single_louvain",83,10,35,0.987572159285977
"2609","single_louvain",84,10,32,0.972268737516597
"2610","single_louvain",85,10,33,0.978101387070572
"2611","single_louvain",86,10,34,0.981992821325418
"2612","single_louvain",87,10,34,0.981985083868342
"2613","single_louvain",88,10,34,0.983334962263331
"2614","single_louvain",89,10,32,0.9737365252727
"2615","single_louvain",90,10,33,0.977636590038703
"2616","single_louvain",91,10,32,0.972429573263315
"2617","single_louvain",92,10,35,0.985180783337596
"2618","single_louvain",93,10,34,0.982149883309061
"2619","single_louvain",94,10,33,0.975367306068998
"2620","single_louvain",95,10,34,0.983772765731502
"2621","single_louvain",96,10,31,0.965884550767551
"2622","single_louvain",97,10,34,0.983210472742852
"2623","single_louvain",98,10,35,0.985054698099688
"2624","single_louvain",99,10,33,0.976925844660375
"2625","single_louvain",100,10,34,0.980027769866434
"2626","cons_louvain",6,10,34,0.983210472742852
"2627","single_louvain",1,30,28,0.808565662778497
"2628","single_louvain",2,30,25,0.782189960170704
"2629","single_louvain",3,30,24,0.773465499696525
"2630","single_louvain",4,30,25,0.784769265333982
"2631","single_louvain",5,30,24,0.776307652543591
"2632","single_louvain",6,30,22,0.752393518906201
"2633","single_louvain",7,30,23,0.76751295295304
"2634","single_louvain",8,30,24,0.767130699713875
"2635","single_louvain",9,30,25,0.779851867943416
"2636","single_louvain",10,30,26,0.766401337367247
"2637","single_louvain",11,30,24,0.770033593470898
"2638","single_louvain",12,30,24,0.773462905706418
"2639","single_louvain",13,30,21,0.746001212053338
"2640","single_louvain",14,30,25,0.776713728473962
"2641","single_louvain",15,30,24,0.766540776366958
"2642","single_louvain",16,30,22,0.734815977544948
"2643","single_louvain",17,30,27,0.800707445284352
"2644","single_louvain",18,30,22,0.753556400043644
"2645","single_louvain",19,30,22,0.762197224329123
"2646","single_louvain",20,30,23,0.758494908521918
"2647","single_louvain",21,30,23,0.738304056186424
"2648","single_louvain",22,30,23,0.775587203015051
"2649","single_louvain",23,30,21,0.74314682753166
"2650","single_louvain",24,30,25,0.76104316901719
"2651","single_louvain",25,30,23,0.755133023944991
"2652","single_louvain",26,30,28,0.784979121281386
"2653","single_louvain",27,30,22,0.743986404039192
"2654","single_louvain",28,30,25,0.760710552100923
"2655","single_louvain",29,30,23,0.76444447945509
"2656","single_louvain",30,30,26,0.790389734567013
"2657","single_louvain",31,30,25,0.772295852931541
"2658","single_louvain",32,30,23,0.749894268263776
"2659","single_louvain",33,30,26,0.786458182261741
"2660","single_louvain",34,30,23,0.765742024703238
"2661","single_louvain",35,30,25,0.783328001071895
"2662","single_louvain",36,30,22,0.749170484846362
"2663","single_louvain",37,30,24,0.775347274907481
"2664","single_louvain",38,30,25,0.774397928214855
"2665","single_louvain",39,30,24,0.777937941383383
"2666","single_louvain",40,30,21,0.74316292258443
"2667","single_louvain",41,30,24,0.771322270147291
"2668","single_louvain",42,30,26,0.782879197176347
"2669","single_louvain",43,30,25,0.771703987809666
"2670","single_louvain",44,30,24,0.764873087352672
"2671","single_louvain",45,30,22,0.762133251207972
"2672","single_louvain",46,30,20,0.736499476205089
"2673","single_louvain",47,30,28,0.81063652488111
"2674","single_louvain",48,30,23,0.768865287885779
"2675","single_louvain",49,30,26,0.769529662525447
"2676","single_louvain",50,30,24,0.774693061128106
"2677","single_louvain",51,30,23,0.752720027574887
"2678","single_louvain",52,30,25,0.775727347716089
"2679","single_louvain",53,30,23,0.776094832887062
"2680","single_louvain",54,30,23,0.76370788595686
"2681","single_louvain",55,30,23,0.753249961061737
"2682","single_louvain",56,30,24,0.786205385412267
"2683","single_louvain",57,30,24,0.774879151425368
"2684","single_louvain",58,30,25,0.780955012909868
"2685","single_louvain",59,30,26,0.780764513864642
"2686","single_louvain",60,30,22,0.745146634397039
"2687","single_louvain",61,30,25,0.787390831530608
"2688","single_louvain",62,30,25,0.78983730278637
"2689","single_louvain",63,30,25,0.774496667956367
"2690","single_louvain",64,30,23,0.776620190923065
"2691","single_louvain",65,30,24,0.778121437937244
"2692","single_louvain",66,30,25,0.779375341193823
"2693","single_louvain",67,30,23,0.770107040005283
"2694","single_louvain",68,30,27,0.772727795528404
"2695","single_louvain",69,30,25,0.773630772991595
"2696","single_louvain",70,30,26,0.784672912559702
"2697","single_louvain",71,30,23,0.757824236207385
"2698","single_louvain",72,30,26,0.789943520895067
"2699","single_louvain",73,30,22,0.759286312751764
"2700","single_louvain",74,30,25,0.778525835974062
"2701","single_louvain",75,30,25,0.776912985555983
"2702","single_louvain",76,30,22,0.767731459527214
"2703","single_louvain",77,30,22,0.756970567276189
"2704","single_louvain",78,30,22,0.759846333539588
"2705","single_louvain",79,30,23,0.768872641871618
"2706","single_louvain",80,30,24,0.778611641798558
"2707","single_louvain",81,30,23,0.781533178651179
"2708","single_louvain",82,30,23,0.746096370823897
"2709","single_louvain",83,30,23,0.76540824949919
"2710","single_louvain",84,30,20,0.735201113337605
"2711","single_louvain",85,30,24,0.770113072326147
"2712","single_louvain",86,30,26,0.788892235364379
"2713","single_louvain",87,30,25,0.791171577993176
"2714","single_louvain",88,30,20,0.715719216325079
"2715","single_louvain",89,30,25,0.776476847031815
"2716","single_louvain",90,30,21,0.7571654971105
"2717","single_louvain",91,30,26,0.785253081808315
"2718","single_louvain",92,30,25,0.763127540857545
"2719","single_louvain",93,30,24,0.771139163812327
"2720","single_louvain",94,30,23,0.757427316191521
"2721","single_louvain",95,30,25,0.77329931952377
"2722","single_louvain",96,30,22,0.733506118305249
"2723","single_louvain",97,30,19,0.734071718473709
"2724","single_louvain",98,30,21,0.749414907596324
"2725","single_louvain",99,30,25,0.777650672263278
"2726","single_louvain",100,30,24,0.782962184928351
"2727","cons_louvain",6,30,34,0.822616630878421
"2728","single_louvain",1,50,19,0.42228617810084
"2729","single_louvain",2,50,19,0.433133643718317
"2730","single_louvain",3,50,17,0.402871540722796
"2731","single_louvain",4,50,15,0.37721948738891
"2732","single_louvain",5,50,18,0.41401870840394
"2733","single_louvain",6,50,16,0.398595915216794
"2734","single_louvain",7,50,18,0.425203891033168
"2735","single_louvain",8,50,18,0.416225040858169
"2736","single_louvain",9,50,16,0.395106143569386
"2737","single_louvain",10,50,19,0.396013189313245
"2738","single_louvain",11,50,16,0.362835428060262
"2739","single_louvain",12,50,18,0.425293909988592
"2740","single_louvain",13,50,20,0.431228422040712
"2741","single_louvain",14,50,16,0.395706162942929
"2742","single_louvain",15,50,16,0.3676237281912
"2743","single_louvain",16,50,18,0.381311354482923
"2744","single_louvain",17,50,17,0.414823240235959
"2745","single_louvain",18,50,18,0.425259465770935
"2746","single_louvain",19,50,16,0.371557372869879
"2747","single_louvain",20,50,17,0.382657436031584
"2748","single_louvain",21,50,18,0.425711214487584
"2749","single_louvain",22,50,15,0.379376924873386
"2750","single_louvain",23,50,17,0.379071905711571
"2751","single_louvain",24,50,16,0.402936427103565
"2752","single_louvain",25,50,19,0.428049387999362
"2753","single_louvain",26,50,16,0.392912394816896
"2754","single_louvain",27,50,19,0.435485558665526
"2755","single_louvain",28,50,20,0.446115615501999
"2756","single_louvain",29,50,19,0.433863427250526
"2757","single_louvain",30,50,19,0.427244974966942
"2758","single_louvain",31,50,15,0.400105698889436
"2759","single_louvain",32,50,20,0.45750734308086
"2760","single_louvain",33,50,17,0.405534548542947
"2761","single_louvain",34,50,20,0.455623788473629
"2762","single_louvain",35,50,19,0.405901351251814
"2763","single_louvain",36,50,19,0.411297243447804
"2764","single_louvain",37,50,19,0.41205524557779
"2765","single_louvain",38,50,17,0.413894267487413
"2766","single_louvain",39,50,16,0.35989329756184
"2767","single_louvain",40,50,17,0.411443088002693
"2768","single_louvain",41,50,17,0.412060779771706
"2769","single_louvain",42,50,17,0.40208692240078
"2770","single_louvain",43,50,21,0.423188488570205
"2771","single_louvain",44,50,20,0.422991981691081
"2772","single_louvain",45,50,19,0.402240760284995
"2773","single_louvain",46,50,17,0.402366957130439
"2774","single_louvain",47,50,18,0.406130239179834
"2775","single_louvain",48,50,19,0.417761615373941
"2776","single_louvain",49,50,16,0.396101328199438
"2777","single_louvain",50,50,18,0.407038230314733
"2778","single_louvain",51,50,17,0.413808627433298
"2779","single_louvain",52,50,18,0.408489462275783
"2780","single_louvain",53,50,17,0.412199607989311
"2781","single_louvain",54,50,20,0.4203765785371
"2782","single_louvain",55,50,19,0.42973281480368
"2783","single_louvain",56,50,19,0.401501151517969
"2784","single_louvain",57,50,19,0.422741617266722
"2785","single_louvain",58,50,18,0.412503876050753
"2786","single_louvain",59,50,17,0.419105170047937
"2787","single_louvain",60,50,15,0.383510543043626
"2788","single_louvain",61,50,14,0.378636575048996
"2789","single_louvain",62,50,15,0.375570166677697
"2790","single_louvain",63,50,17,0.395752240498608
"2791","single_louvain",64,50,18,0.390887586926237
"2792","single_louvain",65,50,16,0.394667967106678
"2793","single_louvain",66,50,20,0.433340306210363
"2794","single_louvain",67,50,18,0.41413435971686
"2795","single_louvain",68,50,18,0.401326393235801
"2796","single_louvain",69,50,18,0.407844141207458
"2797","single_louvain",70,50,15,0.387166782713819
"2798","single_louvain",71,50,19,0.437335356022286
"2799","single_louvain",72,50,16,0.386119723067492
"2800","single_louvain",73,50,17,0.395485585968639
"2801","single_louvain",74,50,15,0.377993017132403
"2802","single_louvain",75,50,17,0.383296536514707
"2803","single_louvain",76,50,18,0.423705676741225
"2804","single_louvain",77,50,18,0.409871686384124
"2805","single_louvain",78,50,19,0.419959027935255
"2806","single_louvain",79,50,16,0.408289625898116
"2807","single_louvain",80,50,16,0.390156524022609
"2808","single_louvain",81,50,19,0.440686543000403
"2809","single_louvain",82,50,20,0.438513279511837
"2810","single_louvain",83,50,16,0.383227427747014
"2811","single_louvain",84,50,17,0.419764902094574
"2812","single_louvain",85,50,19,0.428512449296631
"2813","single_louvain",86,50,17,0.401168329100414
"2814","single_louvain",87,50,17,0.395418250323269
"2815","single_louvain",88,50,18,0.428542971264981
"2816","single_louvain",89,50,18,0.393803320260656
"2817","single_louvain",90,50,18,0.428886502542041
"2818","single_louvain",91,50,16,0.379662436726112
"2819","single_louvain",92,50,19,0.436008633989784
"2820","single_louvain",93,50,19,0.431451676674457
"2821","single_louvain",94,50,17,0.418946512940889
"2822","single_louvain",95,50,19,0.413241653446793
"2823","single_louvain",96,50,17,0.406424493229132
"2824","single_louvain",97,50,16,0.372237712836686
"2825","single_louvain",98,50,18,0.422002555069482
"2826","single_louvain",99,50,18,0.415629516081945
"2827","single_louvain",100,50,17,0.410834731337384
"2828","cons_louvain",6,50,41,0.535001139408395
"2829","single_louvain",1,70,13,0.109900314105412
"2830","single_louvain",2,70,18,0.152695175134369
"2831","single_louvain",3,70,13,0.110730930271248
"2832","single_louvain",4,70,19,0.156516100071796
"2833","single_louvain",5,70,18,0.15860301555729
"2834","single_louvain",6,70,17,0.137318089495247
"2835","single_louvain",7,70,17,0.131895799489464
"2836","single_louvain",8,70,15,0.128372070093496
"2837","single_louvain",9,70,18,0.147194052649039
"2838","single_louvain",10,70,15,0.134766235600688
"2839","single_louvain",11,70,17,0.140886440724486
"2840","single_louvain",12,70,19,0.157694322378756
"2841","single_louvain",13,70,15,0.128330328620843
"2842","single_louvain",14,70,16,0.148353045153046
"2843","single_louvain",15,70,17,0.149774533061321
"2844","single_louvain",16,70,15,0.12537113228361
"2845","single_louvain",17,70,15,0.120076399448176
"2846","single_louvain",18,70,15,0.137485599528515
"2847","single_louvain",19,70,16,0.118480425610085
"2848","single_louvain",20,70,18,0.153954662786772
"2849","single_louvain",21,70,17,0.145626312681798
"2850","single_louvain",22,70,17,0.152587742470728
"2851","single_louvain",23,70,18,0.151542932788547
"2852","single_louvain",24,70,17,0.134685358565613
"2853","single_louvain",25,70,18,0.147042956358202
"2854","single_louvain",26,70,15,0.137657486680904
"2855","single_louvain",27,70,16,0.123220215326092
"2856","single_louvain",28,70,15,0.136154889444161
"2857","single_louvain",29,70,12,0.106619221275987
"2858","single_louvain",30,70,18,0.142013729950672
"2859","single_louvain",31,70,17,0.151177627333209
"2860","single_louvain",32,70,16,0.144678052709232
"2861","single_louvain",33,70,16,0.129224470864166
"2862","single_louvain",34,70,12,0.105114202460304
"2863","single_louvain",35,70,15,0.136372563140599
"2864","single_louvain",36,70,19,0.148939321030437
"2865","single_louvain",37,70,19,0.155973624144214
"2866","single_louvain",38,70,17,0.138595721814703
"2867","single_louvain",39,70,16,0.13607774650407
"2868","single_louvain",40,70,15,0.117961972580271
"2869","single_louvain",41,70,16,0.147718288717139
"2870","single_louvain",42,70,16,0.133197722805176
"2871","single_louvain",43,70,19,0.153119282516246
"2872","single_louvain",44,70,17,0.13567225513002
"2873","single_louvain",45,70,17,0.140623721662975
"2874","single_louvain",46,70,19,0.147067204816916
"2875","single_louvain",47,70,18,0.147492315792262
"2876","single_louvain",48,70,14,0.112339644312376
"2877","single_louvain",49,70,14,0.120826727964068
"2878","single_louvain",50,70,18,0.158065868170966
"2879","single_louvain",51,70,16,0.134679732200237
"2880","single_louvain",52,70,16,0.134565382550521
"2881","single_louvain",53,70,17,0.147837223681327
"2882","single_louvain",54,70,18,0.144641381866843
"2883","single_louvain",55,70,17,0.143882393600828
"2884","single_louvain",56,70,14,0.126613911874733
"2885","single_louvain",57,70,15,0.122390314479869
"2886","single_louvain",58,70,17,0.12904776922752
"2887","single_louvain",59,70,17,0.147323920445153
"2888","single_louvain",60,70,15,0.127699996665281
"2889","single_louvain",61,70,18,0.143804925398514
"2890","single_louvain",62,70,14,0.110181362958969
"2891","single_louvain",63,70,18,0.151465416710155
"2892","single_louvain",64,70,16,0.139165740454114
"2893","single_louvain",65,70,16,0.136725402180561
"2894","single_louvain",66,70,18,0.141855512199715
"2895","single_louvain",67,70,18,0.142490497582787
"2896","single_louvain",68,70,18,0.134749546774211
"2897","single_louvain",69,70,17,0.155541990340711
"2898","single_louvain",70,70,13,0.107515978148655
"2899","single_louvain",71,70,16,0.144059491354349
"2900","single_louvain",72,70,19,0.15554141634329
"2901","single_louvain",73,70,14,0.131894390246368
"2902","single_louvain",74,70,16,0.143382227544715
"2903","single_louvain",75,70,17,0.139953737350463
"2904","single_louvain",76,70,17,0.137689562109178
"2905","single_louvain",77,70,18,0.143181882115357
"2906","single_louvain",78,70,16,0.141034376646721
"2907","single_louvain",79,70,17,0.135137661040935
"2908","single_louvain",80,70,19,0.150500961316109
"2909","single_louvain",81,70,12,0.115358402414228
"2910","single_louvain",82,70,17,0.149074834117176
"2911","single_louvain",83,70,16,0.142971466377226
"2912","single_louvain",84,70,15,0.129371288911486
"2913","single_louvain",85,70,20,0.16048680831616
"2914","single_louvain",86,70,19,0.153784472363722
"2915","single_louvain",87,70,17,0.132016107790879
"2916","single_louvain",88,70,16,0.131657436174452
"2917","single_louvain",89,70,18,0.157331120024565
"2918","single_louvain",90,70,17,0.137803063085335
"2919","single_louvain",91,70,15,0.122848187363856
"2920","single_louvain",92,70,18,0.148723034899755
"2921","single_louvain",93,70,15,0.143604897634132
"2922","single_louvain",94,70,18,0.160334219485529
"2923","single_louvain",95,70,18,0.139667469744726
"2924","single_louvain",96,70,17,0.149646011927306
"2925","single_louvain",97,70,14,0.117349454259444
"2926","single_louvain",98,70,15,0.138181213604104
"2927","single_louvain",99,70,15,0.124195523720174
"2928","single_louvain",100,70,17,0.139846625830084
"2929","cons_louvain",6,70,49,0.240073009843574
"2930","single_louvain",1,90,16,0.0996839562852915
"2931","single_louvain",2,90,15,0.0870535823764941
"2932","single_louvain",3,90,12,0.0747389408877625
"2933","single_louvain",4,90,14,0.0880966425427255
"2934","single_louvain",5,90,14,0.0942014282616443
"2935","single_louvain",6,90,15,0.0937017561819037
"2936","single_louvain",7,90,14,0.0859048411188
"2937","single_louvain",8,90,16,0.0972126050987667
"2938","single_louvain",9,90,14,0.0860723797388707
"2939","single_louvain",10,90,17,0.108588942599463
"2940","single_louvain",11,90,15,0.0831302059183689
"2941","single_louvain",12,90,16,0.0924149620040403
"2942","single_louvain",13,90,14,0.0898099032127731
"2943","single_louvain",14,90,12,0.072058409308618
"2944","single_louvain",15,90,14,0.0825016865769637
"2945","single_louvain",16,90,17,0.112574826897183
"2946","single_louvain",17,90,15,0.0902292436697293
"2947","single_louvain",18,90,16,0.0933242626638395
"2948","single_louvain",19,90,11,0.0673289677829203
"2949","single_louvain",20,90,15,0.0955876149720784
"2950","single_louvain",21,90,16,0.109102563509688
"2951","single_louvain",22,90,16,0.105286124484554
"2952","single_louvain",23,90,16,0.0906195522447102
"2953","single_louvain",24,90,13,0.0813841377596278
"2954","single_louvain",25,90,14,0.0858383333289039
"2955","single_louvain",26,90,17,0.0967246265253573
"2956","single_louvain",27,90,12,0.0698127999899901
"2957","single_louvain",28,90,14,0.0786901003130958
"2958","single_louvain",29,90,13,0.0782014015408284
"2959","single_louvain",30,90,16,0.0941466622266751
"2960","single_louvain",31,90,14,0.0826457398148238
"2961","single_louvain",32,90,16,0.101921685468104
"2962","single_louvain",33,90,17,0.0995951012821703
"2963","single_louvain",34,90,14,0.0867677622378185
"2964","single_louvain",35,90,17,0.102261080429861
"2965","single_louvain",36,90,16,0.100554561680889
"2966","single_louvain",37,90,15,0.0916976583996483
"2967","single_louvain",38,90,15,0.0867960069095167
"2968","single_louvain",39,90,18,0.112616992773773
"2969","single_louvain",40,90,16,0.0980476861017304
"2970","single_louvain",41,90,13,0.0850541472558523
"2971","single_louvain",42,90,12,0.0708360709350489
"2972","single_louvain",43,90,16,0.0999550940827486
"2973","single_louvain",44,90,12,0.0780766788314695
"2974","single_louvain",45,90,14,0.0929257822235862
"2975","single_louvain",46,90,17,0.107228499156583
"2976","single_louvain",47,90,14,0.0838452899187372
"2977","single_louvain",48,90,16,0.0971343307238623
"2978","single_louvain",49,90,17,0.101705518965394
"2979","single_louvain",50,90,13,0.0761263135463908
"2980","single_louvain",51,90,16,0.0983636376640391
"2981","single_louvain",52,90,14,0.0859352843016024
"2982","single_louvain",53,90,14,0.0852286793351867
"2983","single_louvain",54,90,14,0.091078924756321
"2984","single_louvain",55,90,14,0.0794357937374686
"2985","single_louvain",56,90,13,0.0841706368025447
"2986","single_louvain",57,90,15,0.0893127247524939
"2987","single_louvain",58,90,15,0.0869289298861626
"2988","single_louvain",59,90,14,0.0938554191718015
"2989","single_louvain",60,90,16,0.10152026639071
"2990","single_louvain",61,90,15,0.097024527971496
"2991","single_louvain",62,90,17,0.100653176689317
"2992","single_louvain",63,90,15,0.100158360655536
"2993","single_louvain",64,90,15,0.0895198137723673
"2994","single_louvain",65,90,17,0.0974441146742245
"2995","single_louvain",66,90,16,0.0952186517910692
"2996","single_louvain",67,90,14,0.0829792729986552
"2997","single_louvain",68,90,14,0.079915895906497
"2998","single_louvain",69,90,12,0.0662994472110797
"2999","single_louvain",70,90,15,0.100989403617651
"3000","single_louvain",71,90,11,0.068448766618057
"3001","single_louvain",72,90,14,0.0885447916460672
"3002","single_louvain",73,90,12,0.0752408018090571
"3003","single_louvain",74,90,11,0.0620261434576503
"3004","single_louvain",75,90,16,0.095963364589268
"3005","single_louvain",76,90,16,0.100740308094817
"3006","single_louvain",77,90,17,0.110506428197924
"3007","single_louvain",78,90,12,0.080738327980962
"3008","single_louvain",79,90,15,0.0863540708345624
"3009","single_louvain",80,90,12,0.0888856232931953
"3010","single_louvain",81,90,15,0.0954726380026984
"3011","single_louvain",82,90,11,0.0618853554666393
"3012","single_louvain",83,90,12,0.0706031178805002
"3013","single_louvain",84,90,16,0.101309603579279
"3014","single_louvain",85,90,16,0.0991389241365071
"3015","single_louvain",86,90,15,0.0946840973976106
"3016","single_louvain",87,90,15,0.100692770213602
"3017","single_louvain",88,90,15,0.0856455539581821
"3018","single_louvain",89,90,15,0.0867888612102402
"3019","single_louvain",90,90,16,0.104460961418533
"3020","single_louvain",91,90,16,0.0909049561138693
"3021","single_louvain",92,90,13,0.0862990160907672
"3022","single_louvain",93,90,15,0.0943789169150942
"3023","single_louvain",94,90,14,0.0854589296286341
"3024","single_louvain",95,90,16,0.0939299295917089
"3025","single_louvain",96,90,15,0.100544400176163
"3026","single_louvain",97,90,16,0.0961952300795701
"3027","single_louvain",98,90,15,0.0919211833011032
"3028","single_louvain",99,90,17,0.105532448610597
"3029","single_louvain",100,90,14,0.0824669904283235
"3030","cons_louvain",6,90,56,0.230751948462417
"3031","single_louvain",1,10,35,0.983949872728541
"3032","single_louvain",2,10,34,0.981325708716077
"3033","single_louvain",3,10,34,0.979525451569503
"3034","single_louvain",4,10,34,0.980863787689793
"3035","single_louvain",5,10,34,0.979447366289789
"3036","single_louvain",6,10,33,0.976363243891942
"3037","single_louvain",7,10,34,0.977218802910977
"3038","single_louvain",8,10,32,0.973176813727786
"3039","single_louvain",9,10,35,0.984657161360766
"3040","single_louvain",10,10,33,0.97169933679397
"3041","single_louvain",11,10,34,0.980245620328039
"3042","single_louvain",12,10,31,0.965927436259789
"3043","single_louvain",13,10,33,0.980720404332811
"3044","single_louvain",14,10,33,0.977154695771251
"3045","single_louvain",15,10,35,0.985218209733093
"3046","single_louvain",16,10,33,0.979417278302157
"3047","single_louvain",17,10,34,0.978446078598429
"3048","single_louvain",18,10,35,0.987572159285977
"3049","single_louvain",19,10,35,0.987572159285977
"3050","single_louvain",20,10,33,0.978200662342456
"3051","single_louvain",21,10,35,0.987572159285977
"3052","single_louvain",22,10,33,0.973718864347821
"3053","single_louvain",23,10,33,0.974085186351516
"3054","single_louvain",24,10,34,0.979913158222039
"3055","single_louvain",25,10,32,0.972073948728728
"3056","single_louvain",26,10,33,0.97397554920014
"3057","single_louvain",27,10,34,0.978865355560886
"3058","single_louvain",28,10,34,0.977379560164224
"3059","single_louvain",29,10,36,0.992068723526838
"3060","single_louvain",30,10,33,0.977134899011277
"3061","single_louvain",31,10,35,0.985054698099688
"3062","single_louvain",32,10,32,0.965027823739407
"3063","single_louvain",33,10,34,0.983210472742852
"3064","single_louvain",34,10,34,0.982750312739038
"3065","single_louvain",35,10,33,0.977035856835843
"3066","single_louvain",36,10,35,0.987613830200806
"3067","single_louvain",37,10,34,0.981423311104242
"3068","single_louvain",38,10,34,0.981433692014139
"3069","single_louvain",39,10,31,0.96609784494662
"3070","single_louvain",40,10,34,0.983939869481806
"3071","single_louvain",41,10,33,0.97571719471018
"3072","single_louvain",42,10,35,0.986265725291586
"3073","single_louvain",43,10,32,0.970059171661704
"3074","single_louvain",44,10,32,0.972428609091124
"3075","single_louvain",45,10,34,0.978548921552575
"3076","single_louvain",46,10,35,0.986385422389437
"3077","single_louvain",47,10,34,0.982126074605724
"3078","single_louvain",48,10,34,0.982149883309061
"3079","single_louvain",49,10,33,0.975748097848142
"3080","single_louvain",50,10,34,0.978447236850011
"3081","single_louvain",51,10,34,0.982018747191639
"3082","single_louvain",52,10,34,0.983784667847705
"3083","single_louvain",53,10,34,0.981557013216598
"3084","single_louvain",54,10,35,0.982376863970586
"3085","single_louvain",55,10,33,0.976613380314866
"3086","single_louvain",56,10,34,0.982943075801389
"3087","single_louvain",57,10,34,0.983318691228187
"3088","single_louvain",58,10,34,0.981961490725357
"3089","single_louvain",59,10,34,0.981836573944037
"3090","single_louvain",60,10,35,0.982366587238671
"3091","single_louvain",61,10,33,0.978516552096321
"3092","single_louvain",62,10,34,0.97733800716801
"3093","single_louvain",63,10,34,0.985114525812261
"3094","single_louvain",64,10,35,0.981467498393278
"3095","single_louvain",65,10,34,0.981794984174875
"3096","single_louvain",66,10,33,0.974828795941935
"3097","single_louvain",67,10,34,0.982017726098561
"3098","single_louvain",68,10,33,0.976468962862067
"3099","single_louvain",69,10,34,0.980665026585017
"3100","single_louvain",70,10,33,0.977849874270263
"3101","single_louvain",71,10,33,0.972906336690293
"3102","single_louvain",72,10,34,0.981942358563322
"3103","single_louvain",73,10,34,0.983210472742852
"3104","single_louvain",74,10,35,0.985038406993894
"3105","single_louvain",75,10,34,0.982044931530556
"3106","single_louvain",76,10,34,0.982017726098561
"3107","single_louvain",77,10,35,0.987720360799359
"3108","single_louvain",78,10,34,0.983210472742852
"3109","single_louvain",79,10,33,0.973734653594902
